,,,"Population of Massachusetts Cities, Towns & Counties: Census Counts, 1930-2014",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIPS Codes,,,,Land Area,Decennial Census Count (as of April 1),,,,,,,,,,,,,Census Estimate (as of July 1),,,,,,,,,,
017,68050,2501768050,Stow town,17.6," 1,142 "," 1,243 "," 1,700 "," 2,573 "," 3,984 "," 5,144 "," 5,328 ","5,902"," 6,590 ",373.9,0.1%,,,"6,624","6,744","6,854","6,932","7,033",,,,,,
017,68260,2501768260,Sudbury town,24.4," 1,182 "," 1,754 "," 2,596 "," 7,447 "," 13,506 "," 14,027 "," 14,358 ","16,841"," 17,659 ",724.6,0.3%,,,"17,693","17,924","18,146","18,419","18,766",,,,,,
017,69415,2501769415,Tewksbury town,20.7," 5,585 "," 6,261 "," 7,505 "," 15,902 "," 22,755 "," 24,635 "," 27,266 ","28,851"," 28,961 ","1,397.6",0.4%,,,"29,062","29,364","29,878","30,093","30,260",,,,,,
017,70360,2501770360,Townsend town,32.9," 1,752 "," 2,065 "," 2,817 "," 3,650 "," 4,281 "," 7,201 "," 8,496 ","9,198"," 8,926 ",271.5,0.1%,,,"8,965","9,058","9,173","9,274","9,404",,,,,,
017,71025,2501771025,Tyngsborough town,16.9," 1,358 "," 1,634 "," 2,059 "," 3,302 "," 4,204 "," 5,683 "," 8,642 ","11,081"," 11,292 ",669.9,0.2%,,,"11,382","11,776","11,958","12,086","12,149",,,,,,
017,72215,2501772215,Wakefield town*,7.5," 16,318 "," 16,223 "," 19,633 "," 24,295 "," 25,402 "," 24,895 "," 24,825 ","24,804"," 24,932 ","3,338.8",0.4%,"25,094",-162,"25,147","25,401","25,631","26,182","26,774",,,,,,
017,72600,2501772600,Waltham city,12.7," 39,247 "," 40,020 "," 47,187 "," 55,413 "," 61,582 "," 58,200 "," 57,878 ","59,226"," 60,632 ","4,774.1",0.9%,,,"60,842","61,377","62,008","62,424","63,014",,,,,,
017,73440,2501773440,Watertown Town city,4.1," 34,913 "," 35,427 "," 37,329 "," 39,092 "," 39,307 "," 34,384 "," 33,284 ","32,986"," 31,915 ","7,765.1",0.5%,,,"31,971","32,210","32,899","33,130","34,127",,,,,,
017,73790,2501773790,Wayland town,15.2," 2,937 "," 3,505 "," 4,407 "," 10,444 "," 13,461 "," 12,170 "," 11,874 ","13,100"," 12,994 ",852.9,0.2%,,,"13,017","13,147","13,299","13,479","13,541",,,,,,
017,76135,2501776135,Westford town,30.6," 3,600 "," 3,830 "," 4,262 "," 6,261 "," 10,368 "," 13,434 "," 16,392 ","20,748"," 21,951 ",717.1,0.3%,,,"22,017","22,438","22,864","23,322","23,678",,,,,,
017,77255,2501777255,Weston town,17.0," 3,332 "," 3,590 "," 5,026 "," 8,261 "," 10,870 "," 11,169 "," 10,200 ","11,469"," 11,261 ",661.8,0.2%,,,"11,361","11,516","11,719","11,908","11,992",,,,,,
017,80230,2501780230,Wilmington town,17.1," 4,013 "," 4,645 "," 7,039 "," 12,475 "," 17,102 "," 17,471 "," 17,651 ","21,363"," 22,325 ","1,303.1",0.3%,,,"22,374","22,667","22,962","23,204","23,370",,,,,,
017,80510,2501780510,Winchester town,6.0," 12,719 "," 15,081 "," 15,509 "," 19,376 "," 22,269 "," 20,701 "," 20,267 ","20,810"," 21,374 ","3,539.7",0.3%,,,"21,411","21,598","21,896","22,166","22,270",,,,,,
017,81035,2501781035,Woburn city,12.7," 19,434 "," 19,751 "," 20,492 "," 31,214 "," 37,406 "," 36,626 "," 35,943 ","37,257"," 38,120 ","3,007.7",0.6%,,,"38,273","38,622","38,870","39,170","39,272",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019,,25019,Nantucket County,47.8," 3,678 "," 3,401 "," 3,484 "," 3,559 "," 3,774 "," 5,087 "," 6,012 "," 9,520 "," 10,172 ",212.8,0.2%,,,"10,154","10,148","10,342","10,568","10,856",,,,,,
019,43790,2501943790,Nantucket town,47.8," 3,678 "," 3,401 "," 3,484 "," 3,559 "," 3,774 "," 5,087 "," 6,012 ","9,520"," 10,172 ",212.8,0.2%,,,"10,154","10,148","10,342","10,568","10,856",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021,,25021,Norfolk County,399.6," 299,426 "," 325,180 "," 392,308 "," 510,256 "," 605,051 "," 606,587 "," 616,087 "," 650,306 "," 670,850 ","1,678.9",10.2%,,,"672,645","677,943","682,749","688,709","692,254",,,,,,
021,02935,2502102935,Avon town,4.4," 2,414 "," 2,335 "," 2,666 "," 4,301 "," 5,295 "," 5,026 "," 4,558 ","4,443"," 4,356 ",994.9,0.1%,,,"4,363","4,388","4,417","4,457","4,464",,,,,,
021,04930,2502104930,Bellingham town,18.5," 3,189 "," 2,979 "," 4,100 "," 6,774 "," 13,967 "," 14,300 "," 14,877 ","15,314"," 16,332 ",882.8,0.2%,,,"16,364","16,434","16,552","16,700","16,770",,,,,,
021,07740,2502107740,Braintree Town city,13.9," 15,712 "," 16,378 "," 23,161 "," 31,069 "," 35,050 "," 36,337 "," 33,836 ","33,828"," 35,744 ","2,572.3",0.5%,,,"35,816","36,113","36,473","36,968","37,362",,,,,,
021,09175,2502109175,Brookline town,6.8," 47,490 "," 49,786 "," 57,589 "," 54,044 "," 58,886 "," 55,062 "," 54,718 ","57,105"," 58,732 ","8,649.0",0.9%,,,"58,676","58,831","58,932","59,246","59,334",,,,,,
021,11315,2502111315,Canton town,18.9," 5,816 "," 6,381 "," 7,465 "," 12,771 "," 17,100 "," 18,182 "," 18,530 ","20,775"," 21,561 ","1,138.8",0.3%,,,"21,616","21,780","21,974","22,246","22,510",,,,,,
021,14640,2502114640,Cohasset town,9.9," 3,083 "," 3,111 "," 3,731 "," 5,840 "," 6,954 "," 7,174 "," 7,075 ","7,261"," 7,542 ",762.8,0.1%,,,"7,547","8,141","8,205","8,284","8,334",,,,,,
021,16495,2502116495,Dedham town,10.5," 15,136 "," 15,508 "," 18,487 "," 23,869 "," 26,938 "," 25,298 "," 23,782 ","23,464"," 24,729 ","2,365.7",0.4%,,,"24,811","24,892","25,065","25,346","25,473",,,,,,
021,17405,2502117405,Dover town,15.3," 1,195 "," 1,374 "," 1,722 "," 2,846 "," 4,529 "," 4,703 "," 4,915 ","5,558"," 5,589 ",364.6,0.1%,,,"5,604","5,673","5,735","5,805","5,879",,,,,,
021,24820,2502124820,Foxborough town,20.1," 5,347 "," 6,303 "," 7,030 "," 10,136 "," 14,218 "," 14,148 "," 14,637 ","16,246"," 16,865 ",839.9,0.3%,,,"16,899","16,988","17,116","17,293","17,376",,,,,,
021,25172,2502125172,Franklin Town city,26.7," 7,028 "," 7,303 "," 8,037 "," 10,530 "," 17,830 "," 18,217 "," 22,095 ","29,560"," 31,635 ","1,183.0",0.5%,,,"31,861","32,218","32,379","32,663","32,836",,,,,,
021,30455,2502130455,Holbrook town,7.4," 3,353 "," 3,330 "," 4,004 "," 10,104 "," 11,775 "," 11,140 "," 11,041 ","10,785"," 10,791 ","1,467.5",0.2%,,,"10,819","10,868","10,930","10,988","11,026",,,,,,
021,39765,2502139765,Medfield town,14.5," 4,066 "," 4,384 "," 4,549 "," 6,021 "," 9,821 "," 10,220 "," 10,531 ","12,273"," 12,024 ",828.6,0.2%,,,"12,048","12,125","12,234","12,325","12,394",,,,,,
021,39975,2502139975,Medway town,11.5," 3,153 "," 3,297 "," 3,744 "," 5,168 "," 7,938 "," 8,447 "," 9,931 ","12,448"," 12,752 ","1,113.6",0.2%,,,"12,785","12,836","12,964","13,057","13,184",,,,,,
021,41515,2502141515,Millis town,12.2," 1,738 "," 2,278 "," 2,551 "," 4,374 "," 5,686 "," 6,908 "," 7,613 ","7,902"," 7,891 ",649.1,0.1%,,,"7,901","7,966","8,008","8,061","8,099",,,,,,
021,41690,2502141690,Milton town,13.0," 16,434 "," 18,708 "," 22,395 "," 26,375 "," 27,190 "," 25,860 "," 25,725 ","26,062"," 27,003 ","2,071.3",0.4%,,,"27,044","27,114","27,224","27,345","27,360",,,,,,
021,44105,2502144105,Needham town,12.6," 10,845 "," 12,445 "," 16,313 "," 25,793 "," 29,748 "," 27,901 "," 27,557 ","28,478"," 28,886 ","2,290.7",0.4%,,,"29,073","29,209","29,405","29,785","30,205",,,,,,
021,46050,2502146050,Norfolk town,14.8," 1,429 "," 2,294 "," 2,704 "," 3,471 "," 4,656 "," 6,363 "," 9,270 ","10,460"," 11,227 ",756.8,0.2%,,,"11,251","11,416","11,526","11,616","11,800",,,,,,
021,50250,2502150250,Norwood town,10.5," 15,049 "," 15,383 "," 16,636 "," 24,898 "," 30,815 "," 29,711 "," 28,700 ","28,587"," 28,602 ","2,728.4",0.4%,,,"28,634","28,712","28,841","29,007","29,056",,,,,,
021,54100,2502154100,Plainville town,11.1," 1,583 "," 1,302 "," 2,088 "," 3,810 "," 4,953 "," 5,857 "," 6,871 ","7,683"," 8,264 ",747.1,0.1%,,,"8,292","8,394","8,464","8,826","8,910",,,,,,
021,55745,2502155745,Quincy city,16.8," 71,983 "," 75,810 "," 83,835 "," 87,409 "," 87,966 "," 84,743 "," 84,985 ","88,025"," 92,271 ","5,497.3",1.4%,,,"92,422","92,551","92,872","93,327","93,397",,,,,,
021,55955,2502155955,Randolph town,10.1," 6,553 "," 7,634 "," 9,982 "," 18,900 "," 27,035 "," 28,218 "," 30,093 ","30,963"," 32,112 ","3,189.3",0.5%,,,"32,429","32,779","33,272","33,519","33,629",,,,,,
021,60785,2502160785,Sharon town,23.3," 3,351 "," 3,737 "," 4,847 "," 10,070 "," 12,367 "," 13,601 "," 15,517 ","17,408"," 17,612 ",755.7,0.3%,,,"17,637","17,725","17,849","18,044","18,121",,,,,,
021,67945,2502167945,Stoughton town,16.0," 8,204 "," 8,632 "," 11,146 "," 16,328 "," 23,459 "," 26,710 "," 26,777 ","27,149"," 26,962 ","1,680.9",0.4%,,,"27,072","27,731","27,861","28,183","28,396",,,,,,
021,72495,2502172495,Walpole town,20.5," 7,273 "," 7,443 "," 9,109 "," 14,068 "," 18,149 "," 18,859 "," 20,212 ","22,824"," 24,070 ","1,171.9",0.4%,,,"24,134","24,396","24,642","24,776","24,933",,,,,,
021,74175,2502174175,Wellesley town,10.2," 11,439 "," 15,127 "," 20,549 "," 26,071 "," 28,051 "," 27,209 "," 26,615 ","27,046"," 27,982 ","2,748.6",0.4%,,,"28,148","28,744","28,866","29,180","29,362",,,,,,
021,78690,2502178690,Westwood town,11.0," 2,097 "," 3,376 "," 5,837 "," 10,354 "," 12,750 "," 13,212 "," 12,557 ","14,117"," 14,618 ","1,332.4",0.2%,,,"14,640","14,711","14,795","14,896","14,979",,,,,,
021,78972,2502178972,Weymouth Town city,17.0," 20,882 "," 23,868 "," 32,690 "," 48,177 "," 54,610 "," 55,601 "," 54,063 ","53,988"," 53,743 ","3,159.7",0.8%,,,"53,784","54,171","55,008","55,482","55,643",,,,,,
021,82315,2502182315,Wrentham town,22.2," 3,584 "," 4,674 "," 5,341 "," 6,685 "," 7,315 "," 7,580 "," 9,006 ","10,554"," 10,955 ",493.5,0.2%,,,"10,975","11,037","11,140","11,284","11,422",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023,,25023,Plymouth County,660.9," 162,311 "," 168,824 "," 189,468 "," 248,449 "," 333,314 "," 405,437 "," 435,276 "," 472,822 "," 494,919 ",748.9,7.6%,,,"495,856","498,269","499,076","503,636","507,022",,,,,,
023,00170,2502300170,Abington town,9.9," 5,872 "," 5,708 "," 7,152 "," 10,607 "," 12,334 "," 13,517 "," 13,817 ","14,605"," 15,985 ","1,607.9",0.2%,,,"16,002","16,036","16,053","16,137","16,197",,,,,,
023,08085,2502308085,Bridgewater town,27.5," 9,055 "," 8,902 "," 9,512 "," 10,276 "," 11,829 "," 17,202 "," 21,249 ","25,185"," 26,563 ",966.3,0.4%,,,"26,705","26,834","26,383","27,360","27,472",,,,,,
023,09000,2502309000,Brockton city,21.5," 63,797 "," 62,343 "," 62,860 "," 72,813 "," 89,040 "," 95,172 "," 92,788 ","94,304"," 93,810 ","4,369.8",1.4%,,,"93,838","94,147","94,045","94,451","94,779",,,,,,
023,11665,2502311665,Carver town,37.5," 1,381 "," 1,469 "," 1,530 "," 1,949 "," 2,420 "," 6,988 "," 10,590 ","11,163"," 11,509 ",306.5,0.2%,,,"11,521","11,526","11,506","11,554","11,583",,,,,,
023,17895,2502317895,Duxbury town,23.8," 1,696 "," 2,359 "," 3,167 "," 4,727 "," 7,636 "," 11,807 "," 13,895 ","14,248"," 15,059 ",634.0,0.2%,,,"15,079","15,111","15,160","15,298","15,384",,,,,,
023,18455,2502318455,East Bridgewater town,17.2," 3,591 "," 3,832 "," 4,412 "," 6,139 "," 8,347 "," 9,945 "," 11,104 ","12,974"," 13,794 ",800.1,0.2%,,,"13,806","13,899","13,961","14,092","14,243",,,,,,
023,27795,2502327795,Halifax town,16.1, 728 , 867 , 944 ," 1,599 "," 3,537 "," 5,513 "," 6,526 ","7,500"," 7,518 ",465.6,0.1%,,,"7,531","7,568","7,598","7,675","7,767",,,,,,
023,28285,2502328285,Hanover town,15.6," 2,808 "," 2,875 "," 3,389 "," 5,923 "," 10,107 "," 11,358 "," 11,912 ","13,164"," 13,879 ",889.2,0.2%,,,"13,903","13,937","14,155","14,280","14,360",,,,,,
023,28495,2502328495,Hanson town,15.0," 2,184 "," 2,570 "," 3,264 "," 4,370 "," 7,148 "," 8,617 "," 9,028 ","9,495"," 10,209 ",680.0,0.2%,,,"10,227","10,268","10,290","10,334","10,441",,,,,,
023,30210,2502330210,Hingham town,22.5," 6,657 "," 8,003 "," 10,665 "," 15,378 "," 18,845 "," 20,339 "," 19,821 ","19,882"," 22,157 ",986.0,0.3%,,,"22,209","22,311","22,506","22,765","22,964",,,,,,
023,31645,2502331645,Hull town,3.0," 2,047 "," 2,167 "," 3,379 "," 7,055 "," 9,961 "," 9,714 "," 10,466 ","11,050"," 10,293 ","3,398.9",0.2%,,,"10,300","10,307","10,305","10,346","10,365",,,,,,
023,33220,2502333220,Kingston town,18.5," 2,672 "," 2,783 "," 3,461 "," 4,302 "," 5,999 "," 7,362 "," 9,045 ","11,780"," 12,629 ",681.6,0.2%,,,"12,639","12,715","12,771","12,942","13,154",,,,,,
023,33920,2502333920,Lakeville town,29.9," 1,574 "," 1,780 "," 2,066 "," 3,209 "," 4,376 "," 5,931 "," 7,785 ","9,821"," 10,602 ",354.6,0.2%,,,"10,716","10,776","10,863","11,148","11,208",,,,,,
023,38540,2502338540,Marion town,14.6," 1,638 "," 2,030 "," 2,250 "," 2,881 "," 3,466 "," 3,932 "," 4,496 ","5,123"," 4,907 ",335.4,0.1%,,,"4,915","4,911","4,895","4,925","5,048",,,,,,
023,38855,2502338855,Marshfield town,28.5," 1,625 "," 2,419 "," 3,267 "," 6,748 "," 15,223 "," 20,916 "," 21,531 ","24,324"," 25,132 ",883.2,0.4%,,,"25,213","25,357","25,422","25,525","25,635",,,,,,
023,39450,2502339450,Mattapoisett town,16.5," 1,501 "," 1,608 "," 2,265 "," 3,117 "," 4,500 "," 5,597 "," 5,850 ","6,268"," 6,045 ",366.8,0.1%,,,"6,055","6,083","6,114","6,177","6,221",,,,,,
023,40850,2502340850,Middleborough town,69.6," 8,608 "," 9,032 "," 10,164 "," 11,065 "," 13,607 "," 16,404 "," 17,867 ","19,941"," 23,116 ",332.3,0.4%,,,"23,150","23,254","23,354","23,769","24,103",,,,,,
023,50145,2502350145,Norwell town,20.9," 1,519 "," 1,871 "," 2,515 "," 5,207 "," 7,796 "," 9,182 "," 9,279 ","9,765"," 10,506 ",503.3,0.2%,,,"10,520","10,574","10,615","10,706","10,817",,,,,,
023,52630,2502352630,Pembroke town,21.8," 1,492 "," 1,718 "," 2,579 "," 4,919 "," 11,193 "," 13,487 "," 14,544 ","16,927"," 17,837 ",816.6,0.3%,,,"17,867","17,927","17,959","18,107","18,197",,,,,,
023,54310,2502354310,Plymouth town,96.5," 13,042 "," 13,100 "," 13,608 "," 14,445 "," 18,606 "," 35,913 "," 45,608 ","51,701"," 56,468 ",585.4,0.9%,,,"56,648","57,152","57,296","57,666","58,271",,,,,,
023,54415,2502354415,Plympton town,14.8, 511 , 532 , 697 , 821 ," 1,224 "," 1,974 "," 2,384 ","2,637"," 2,820 ",190.7,0.0%,,,"2,829","2,836","2,838","2,856","2,873",,,,,,
023,57600,2502357600,Rochester town,33.9," 1,141 "," 1,269 "," 1,328 "," 1,559 "," 1,770 "," 3,205 "," 3,921 ","4,581"," 5,232 ",154.2,0.1%,,,"5,243","5,303","5,324","5,384","5,443",,,,,,
023,57775,2502357775,Rockland town,10.0," 7,524 "," 8,087 "," 8,960 "," 13,119 "," 15,674 "," 15,695 "," 16,123 ","17,670"," 17,489 ","1,745.0",0.3%,,,"17,497","17,547","17,589","17,669","17,761",,,,,,
023,60330,2502360330,Scituate town,17.2," 3,118 "," 4,130 "," 5,993 "," 11,214 "," 16,973 "," 17,317 "," 16,786 ","17,863"," 18,133 ","1,055.3",0.3%,,,"18,155","18,177","18,193","18,318","18,413",,,,,,
023,72985,2502372985,Wareham town,35.8," 5,686 "," 6,364 "," 7,569 "," 9,461 "," 11,492 "," 18,457 "," 19,232 ","20,335"," 21,822 ",609.6,0.3%,,,"21,851","22,209","22,331","22,424","22,473",,,,,,
023,75260,2502375260,West Bridgewater town,15.7," 3,206 "," 3,247 "," 4,059 "," 5,061 "," 7,152 "," 6,359 "," 6,389 ","6,634"," 6,916 ",439.4,0.1%,,,"6,925","6,935","6,939","7,005","7,060",,,,,,
023,79530,2502379530,Whitman town,7.0," 7,638 "," 7,759 "," 8,413 "," 10,485 "," 13,059 "," 13,534 "," 13,240 ","13,882"," 14,489 ","2,083.0",0.2%,,,"14,512","14,569","14,611","14,723","14,790",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025,,25025,Suffolk County,58.5," 879,536 "," 863,248 "," 896,615 "," 791,329 "," 735,190 "," 650,142 "," 663,906 "," 689,809 "," 722,023 ","12,338.9",11.0%,,,"725,319","737,471","749,504","760,093","767,254",,,,,,
025,07000,2502507000,Boston city,48.4," 781,188 "," 770,816 "," 801,444 "," 697,197 "," 641,071 "," 562,994 "," 574,283 ","589,143"," 617,594 ","12,753.3",9.4%,,,"620,598","630,645","640,839","649,917","655,884",,,,,,
025,13205,2502513205,Chelsea city,2.2," 45,816 "," 41,259 "," 38,912 "," 33,749 "," 30,625 "," 25,431 "," 28,710 ","35,080"," 35,177 ","16,081.1",0.5%,,,"35,332","36,256","37,079","37,881","38,861",,,,,,
025,56585,2502556585,Revere city,5.9," 35,680 "," 34,405 "," 36,763 "," 40,080 "," 43,159 "," 42,423 "," 42,786 ","47,283"," 51,755 ","8,750.3",0.8%,,,"51,857","52,755","53,524","54,063","54,157",,,,,,
025,81005,2502581005,Winthrop Town city,2.0," 16,852 "," 16,768 "," 19,496 "," 20,303 "," 20,335 "," 19,294 "," 18,127 ","18,303"," 17,497 ","8,802.8",0.3%,,,"17,532","17,815","18,062","18,232","18,352",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
027,,25027,Worcester County,"1,513.1"," 490,737 "," 504,470 "," 546,401 "," 583,228 "," 638,114 "," 646,352 "," 709,705 "," 749,973 "," 798,552 ",527.8,12.2%,,,"800,184","803,805","806,133","810,423","813,475",,,,,,
027,01885,2502701885,Ashburnham town,38.7," 2,079 "," 2,255 "," 2,603 "," 2,758 "," 3,484 "," 4,075 "," 5,433 ","5,546"," 6,081 ",157.3,0.1%,,,"6,088","6,113","6,138","6,160","6,181",,,,,,
027,02480,2502702480,Athol town,32.6," 10,677 "," 11,180 "," 11,554 "," 11,637 "," 11,185 "," 10,634 "," 11,451 ","11,297"," 11,584 ",355.6,0.2%,,,"11,606","11,613","11,630","11,634","11,621",,,,,,
027,02760,2502702760,Auburn town,15.4," 6,147 "," 6,629 "," 8,840 "," 14,047 "," 15,347 "," 14,845 "," 15,005 ","15,901"," 16,188 ","1,054.0",0.2%,,,"16,195","16,236","16,279","16,333","16,387",,,,,,
027,03740,2502703740,Barre town,44.3," 3,510 "," 3,528 "," 3,406 "," 3,479 "," 3,825 "," 4,102 "," 4,546 ","5,113"," 5,398 ",121.8,0.1%,,,"5,400","5,403","5,411","5,440","5,463",,,,,,
027,05490,2502705490,Berlin town,12.9," 1,075 "," 1,057 "," 1,349 "," 1,742 "," 2,099 "," 2,215 "," 2,293 ","2,380"," 2,866 ",221.7,0.0%,,,"2,867","2,894","2,902","2,944","2,978",,,,,,
027,06015,2502706015,Blackstone town,10.9," 4,674 "," 4,566 "," 4,968 "," 5,130 "," 6,566 "," 6,570 "," 8,023 ","8,886"," 9,026 ",827.8,0.1%,,,"9,026","9,039","9,060","9,084","9,091",,,,,,
027,06365,2502706365,Bolton town,19.9, 764 , 775 , 956 ," 1,264 "," 1,905 "," 2,530 "," 3,134 ","4,148"," 4,897 ",245.7,0.1%,,,"4,924","4,978","5,012","5,076","5,132",,,,,,
027,07525,2502707525,Boylston town,16.0," 1,097 "," 1,388 "," 1,700 "," 2,367 "," 2,774 "," 3,470 "," 3,517 ","4,008"," 4,355 ",271.7,0.1%,,,"4,354","4,356","4,391","4,434","4,475",,,,,,
027,09105,2502709105,Brookfield town,15.5," 1,352 "," 1,393 "," 1,567 "," 1,751 "," 2,063 "," 2,397 "," 2,968 ","3,051"," 3,390 ",218.4,0.1%,,,"3,391","3,393","3,398","3,399","3,399",,,,,,
027,12715,2502712715,Charlton town,42.5," 2,154 "," 2,557 "," 3,136 "," 3,685 "," 4,654 "," 6,719 "," 9,576 ","11,263"," 12,981 ",305.2,0.2%,,,"12,996","13,055","13,123","13,183","13,312",,,,,,
027,14395,2502714395,Clinton town,5.7," 12,817 "," 12,440 "," 12,287 "," 12,848 "," 13,383 "," 12,771 "," 13,222 ","13,435"," 13,606 ","2,385.7",0.2%,,,"13,622","13,633","13,671","13,719","13,749",,,,,,
027,17300,2502717300,Douglas town,36.4," 2,195 "," 2,617 "," 2,624 "," 2,559 "," 2,947 "," 3,730 "," 5,438 ","7,045"," 8,471 ",232.9,0.1%,,,"8,473","8,526","8,567","8,626","8,681",,,,,,
027,17685,2502717685,Dudley town,21.1," 4,265 "," 4,616 "," 5,261 "," 6,510 "," 8,087 "," 8,717 "," 9,540 ","10,036"," 11,390 ",541.0,0.2%,,,"11,476","11,569","11,581","11,704","11,818",,,,,,
027,18560,2502718560,East Brookfield town,9.8, 926 ," 1,016 "," 1,243 "," 1,533 "," 1,801 "," 1,955 "," 2,033 ","2,097"," 2,183 ",221.8,0.0%,,,"2,184","2,183","2,185","2,188","2,186",,,,,,
027,23875,2502723875,Fitchburg city,27.8," 40,692 "," 41,824 "," 42,691 "," 43,021 "," 43,343 "," 39,580 "," 41,194 ","39,102"," 40,318 ","1,452.3",0.6%,,,"40,410","40,365","40,403","40,440","40,445",,,,,,
027,25485,2502725485,Gardner city,22.2," 19,399 "," 20,206 "," 19,581 "," 19,038 "," 19,748 "," 17,900 "," 20,125 ","20,770"," 20,228 ",911.6,0.3%,,,"20,158","20,198","20,316","20,349","20,381",,,,,,
027,26430,2502726430,Grafton town,22.7," 7,030 "," 7,457 "," 8,281 "," 10,627 "," 11,659 "," 11,238 "," 13,035 ","14,894"," 17,765 ",781.2,0.3%,,,"17,782","17,885","18,041","18,166","18,371",,,,,,
027,28740,2502728740,Hardwick town,38.6," 2,460 "," 2,154 "," 2,348 "," 2,340 "," 2,379 "," 2,272 "," 2,385 ","2,622"," 2,990 ",77.5,0.0%,,,"2,991","2,995","2,997","3,002","3,010",,,,,,
027,28950,2502728950,Harvard town,26.4, 987 ," 1,790 "," 3,983 "," 2,563 "," 13,426 "," 12,170 "," 12,329 ","5,981"," 6,520 ",247.4,0.1%,,,"6,532","6,540","6,549","6,568","6,566",,,,,,
027,30560,2502730560,Holden town,35.0," 3,871 "," 3,924 "," 5,975 "," 10,117 "," 12,564 "," 13,336 "," 14,628 ","15,621"," 17,346 ",495.7,0.3%,,,"17,365","17,505","17,638","17,993","18,476",,,,,,
027,30945,2502730945,Hopedale town,5.2," 2,973 "," 3,113 "," 3,479 "," 3,987 "," 4,292 "," 3,905 "," 5,666 ","5,907"," 5,911 ","1,146.5",0.1%,,,"5,911","5,921","5,930","5,953","5,950",,,,,,
027,31435,2502731435,Hubbardston town,41.0," 1,010 "," 1,022 "," 1,134 "," 1,217 "," 1,437 "," 1,797 "," 2,797 ","3,909"," 4,382 ",106.8,0.1%,,,"4,394","4,404","4,428","4,465","4,522",,,,,,
027,34165,2502734165,Lancaster town,27.7," 2,897 "," 2,963 "," 3,601 "," 3,958 "," 6,095 "," 6,334 "," 6,661 ","6,382"," 8,055 ",291.1,0.1%,,,"8,066","7,925","7,956","8,061","8,111",,,,,,
027,34795,2502734795,Leicester town,23.4," 4,445 "," 4,851 "," 6,029 "," 8,177 "," 9,140 "," 9,446 "," 10,191 ","10,471"," 10,970 ",469.6,0.2%,,,"10,984","11,063","11,174","11,246","11,270",,,,,,
027,35075,2502735075,Leominster city,28.9," 21,810 "," 22,226 "," 24,075 "," 27,929 "," 32,939 "," 34,508 "," 38,145 ","41,303"," 40,759 ","1,411.4",0.6%,,,"40,765","40,882","40,896","41,079","41,150",,,,,,
027,37420,2502737420,Lunenburg town,26.4," 1,923 "," 2,195 "," 3,906 "," 6,334 "," 7,419 "," 8,405 "," 9,117 ","9,401"," 10,086 ",381.7,0.2%,,,"10,093","10,838","10,884","11,041","11,107",,,,,,
027,40255,2502740255,Mendon town,18.1," 1,107 "," 1,315 "," 1,619 "," 2,068 "," 2,524 "," 3,108 "," 4,010 ","5,302"," 5,839 ",322.6,0.1%,,,"5,844","5,860","5,877","5,906","5,960",,,,,,
027,41165,2502741165,Milford town,14.6," 14,741 "," 15,388 "," 15,442 "," 15,749 "," 19,352 "," 23,390 "," 25,355 ","26,720"," 27,999 ","1,917.7",0.4%,,,"28,023","28,099","28,183","28,289","28,439",,,,,,
027,41340,2502741340,Millbury town,15.7," 6,957 "," 6,983 "," 8,347 "," 9,623 "," 11,987 "," 11,808 "," 12,228 ","12,784"," 13,261 ",842.9,0.2%,,,"13,262","13,284","13,322","13,416","13,460",,,,,,
027,41585,2502741585,Millville town,4.9," 2,111 "," 1,722 "," 1,692 "," 1,567 "," 1,764 "," 1,693 "," 2,236 ","2,642"," 3,190 ",646.5,0.0%,,,"3,191","3,191","3,201","3,215","3,223",,,,,,
027,45105,2502745105,New Braintree town,20.7, 407 , 439 , 478 , 509 , 631 , 671 , 881 ,927, 999 ,48.3,0.0%,,,"1,002","1,009","1,017","1,023","1,022",,,,,,
027,46820,2502746820,Northborough town,18.5," 3,013 "," 2,382 "," 3,122 "," 6,687 "," 9,218 "," 10,568 "," 11,929 ","14,013"," 14,155 ",763.8,0.2%,,,"14,388","14,664","14,642","14,753","14,834",,,,,,
027,46925,2502746925,Northbridge town,17.2," 1,946 "," 10,242 "," 10,476 "," 10,800 "," 11,887 "," 12,246 "," 13,371 ","13,182"," 15,707 ",914.1,0.2%,,,"15,727","15,884","16,156","16,310","16,407",,,,,,
027,47135,2502747135,North Brookfield town,21.1," 9,713 "," 3,304 "," 3,444 "," 3,616 "," 3,967 "," 4,150 "," 4,708 ","4,683"," 4,680 ",222.2,0.1%,,,"4,684","4,699","4,720","4,743","4,748",,,,,,
027,50670,2502750670,Oakham town,21.1, 502 , 423 , 455 , 524 , 730 , 994 ," 1,503 ","1,673"," 1,902 ",90.1,0.0%,,,"1,903","1,906","1,912","1,918","1,921",,,,,,
