"Municipal","County","State","Region","Year","Unemployment_Rate_Avg","No_Unemployed_Avg","No_Employed_Avg","No_Labor_Avg","Labor_Pct_Change"
"Dunstable","Middlesex","MA","Dunstable",2005,3.5,64,1752,1816,1.2
"Dunstable","Middlesex","MA","Dunstable",2006,3.6,66,1783,1849,1.8
"Dunstable","Middlesex","MA","Dunstable",2007,3.3,63,1820,1883,1.8
"Dunstable","Middlesex","MA","Dunstable",2008,4,76,1829,1905,1.2
"Dunstable","Middlesex","MA","Dunstable",2009,6.1,118,1820,1938,1.7
"Dunstable","Middlesex","MA","Dunstable",2010,6,107,1662,1769,-8.7
"Dunstable","Middlesex","MA","Dunstable",2011,5.5,98,1692,1790,1.2
"Dunstable","Middlesex","MA","Dunstable",2012,5.2,95,1739,1834,2.5
"Dunstable","Middlesex","MA","Dunstable",2013,4.9,91,1757,1848,0.8
"Dunstable","Middlesex","MA","Dunstable",2014,4.3,81,1806,1887,2.1
"Dunstable","Middlesex","MA","Dunstable",2015,3.4,64,1837,1901,0.7
"Dunstable","Middlesex","MA","Dunstable",2016,3,57,1814,1871,-1.6
"Duxbury","Plymouth","MA","Duxbury",2003,4.3,318,7003,7321,0
"Duxbury","Plymouth","MA","Duxbury",2004,4,289,7020,7309,-0.2
"Duxbury","Plymouth","MA","Duxbury",2005,3.9,284,7043,7327,0.2
"Duxbury","Plymouth","MA","Duxbury",2006,3.8,262,6705,6967,-4.9
"Duxbury","Plymouth","MA","Duxbury",2007,3.7,261,6755,7016,0.7
"Duxbury","Plymouth","MA","Duxbury",2008,4.6,323,6741,7064,0.7
"Duxbury","Plymouth","MA","Duxbury",2009,6.9,488,6587,7075,0.2
"Duxbury","Plymouth","MA","Duxbury",2010,7.2,509,6570,7079,0.1
"Duxbury","Plymouth","MA","Duxbury",2011,5.8,405,6598,7003,-1.1
"Duxbury","Plymouth","MA","Duxbury",2012,5.6,396,6645,7041,0.5
"Duxbury","Plymouth","MA","Duxbury",2013,5.9,417,6706,7123,1.2
"Duxbury","Plymouth","MA","Duxbury",2014,5,360,6849,7209,1.2
"Duxbury","Plymouth","MA","Duxbury",2015,4.3,309,6951,7260,0.7
"Duxbury","Plymouth","MA","Duxbury",2016,3.3,246,7255,7501,3.3
"East Bridgewater","Plymouth","MA","East Bridgewater",2003,5.2,384,6976,7360,0
"East Bridgewater","Plymouth","MA","East Bridgewater",2004,4.7,347,6971,7318,-0.6
"East Bridgewater","Plymouth","MA","East Bridgewater",2005,4.7,345,7042,7387,0.9
"East Bridgewater","Plymouth","MA","East Bridgewater",2006,4.9,370,7152,7522,1.8
"East Bridgewater","Plymouth","MA","East Bridgewater",2007,4.6,345,7222,7567,0.6
"East Bridgewater","Plymouth","MA","East Bridgewater",2008,5.8,445,7214,7659,1.2
"East Bridgewater","Plymouth","MA","East Bridgewater",2009,8.6,661,7060,7721,0.8
"East Bridgewater","Plymouth","MA","East Bridgewater",2010,8.3,670,7450,8120,5.2
"East Bridgewater","Plymouth","MA","East Bridgewater",2011,7.5,613,7530,8143,0.3
"East Bridgewater","Plymouth","MA","East Bridgewater",2012,6.7,545,7650,8195,0.6
"East Bridgewater","Plymouth","MA","East Bridgewater",2013,6.5,541,7777,8318,1.5
"East Bridgewater","Plymouth","MA","East Bridgewater",2014,5.4,455,7965,8420,1.2
"East Bridgewater","Plymouth","MA","East Bridgewater",2015,4.5,383,8100,8483,0.7
"East Bridgewater","Plymouth","MA","East Bridgewater",2016,3.6,310,8237,8547,0.8
"East Brookfield","Worcester","MA","East Brookfield",2003,5.2,63,1152,1215,0
"East Brookfield","Worcester","MA","East Brookfield",2004,5.5,66,1145,1211,-0.3
"East Brookfield","Worcester","MA","East Brookfield",2005,4.1,48,1131,1179,-2.6
"East Brookfield","Worcester","MA","East Brookfield",2006,4.5,53,1126,1179,0
"East Brookfield","Worcester","MA","East Brookfield",2007,4.4,52,1122,1174,-0.4
"East Brookfield","Worcester","MA","East Brookfield",2008,5.3,61,1092,1153,-1.8
"East Brookfield","Worcester","MA","East Brookfield",2009,9,106,1067,1173,1.7
"East Brookfield","Worcester","MA","East Brookfield",2010,8.4,100,1089,1189,1.4
"East Brookfield","Worcester","MA","East Brookfield",2011,8,95,1096,1191,0.2
"East Brookfield","Worcester","MA","East Brookfield",2012,6.8,80,1100,1180,-0.9
"East Brookfield","Worcester","MA","East Brookfield",2013,7.6,90,1102,1192,1
"East Brookfield","Worcester","MA","East Brookfield",2014,6.2,75,1126,1201,0.8
"East Brookfield","Worcester","MA","East Brookfield",2015,5.5,66,1132,1198,-0.2
"East Brookfield","Worcester","MA","East Brookfield",2016,4.3,51,1144,1195,-0.3
"East Longmeadow","Hampden","MA","East Longmeadow",2003,4.6,355,7345,7700,0
"East Longmeadow","Hampden","MA","East Longmeadow",2004,4.3,330,7397,7727,0.4
"East Longmeadow","Hampden","MA","East Longmeadow",2005,4.2,326,7425,7751,0.3
"East Longmeadow","Hampden","MA","East Longmeadow",2006,3.9,306,7479,7785,0.4
"East Longmeadow","Hampden","MA","East Longmeadow",2007,4.1,325,7644,7969,2.4
"East Longmeadow","Hampden","MA","East Longmeadow",2008,4.7,378,7613,7991,0.3
"East Longmeadow","Hampden","MA","East Longmeadow",2009,6.4,519,7580,8099,1.4
"East Longmeadow","Hampden","MA","East Longmeadow",2010,6.9,574,7785,8359,3.2
"East Longmeadow","Hampden","MA","East Longmeadow",2011,5.8,485,7821,8306,-0.6
"East Longmeadow","Hampden","MA","East Longmeadow",2012,5.6,470,7925,8395,1.1
"East Longmeadow","Hampden","MA","East Longmeadow",2013,5.8,489,7975,8464,0.8
"East Longmeadow","Hampden","MA","East Longmeadow",2014,4.8,408,8179,8587,1.5
"East Longmeadow","Hampden","MA","East Longmeadow",2015,4.3,375,8308,8683,1.1
"East Longmeadow","Hampden","MA","East Longmeadow",2016,3.5,307,8393,8700,0.2
"Eastham","Barnstable","MA","Eastham",2003,5.5,155,2663,2818,0
"Eastham","Barnstable","MA","Eastham",2004,5.4,152,2685,2837,0.7
"Eastham","Barnstable","MA","Eastham",2005,5.5,154,2652,2806,-1.1
"Eastham","Barnstable","MA","Eastham",2006,5.4,152,2651,2803,-0.1
"Eastham","Barnstable","MA","Eastham",2007,5,139,2636,2775,-1
"Eastham","Barnstable","MA","Eastham",2008,6.4,180,2623,2803,1
"Eastham","Barnstable","MA","Eastham",2009,8.9,252,2575,2827,0.9
"Eastham","Barnstable","MA","Eastham",2010,11,284,2309,2593,-8.3
"Eastham","Barnstable","MA","Eastham",2011,9.3,237,2301,2538,-2.1
"Eastham","Barnstable","MA","Eastham",2012,9.5,241,2284,2525,-0.5
"Eastham","Barnstable","MA","Eastham",2013,9.6,242,2291,2533,0.3
"Eastham","Barnstable","MA","Eastham",2014,7.6,197,2397,2594,2.4
"Eastham","Barnstable","MA","Eastham",2015,6.4,166,2415,2581,-0.5
"Eastham","Barnstable","MA","Eastham",2016,5.4,140,2438,2578,-0.1
"Easthampton","Hampshire","MA","Easthampton",2003,4.3,413,9190,9603,0
"Easthampton","Hampshire","MA","Easthampton",2004,4.1,388,9125,9513,-0.9
"Easthampton","Hampshire","MA","Easthampton",2005,4.1,385,9078,9463,-0.5
"Easthampton","Hampshire","MA","Easthampton",2006,4,386,9156,9542,0.8
"Easthampton","Hampshire","MA","Easthampton",2007,4,379,9174,9553,0.1
"Easthampton","Hampshire","MA","Easthampton",2008,4.9,475,9144,9619,0.7
"Easthampton","Hampshire","MA","Easthampton",2009,7.6,724,8811,9535,-0.9
"Easthampton","Hampshire","MA","Easthampton",2010,7.9,748,8762,9510,-0.3
"Easthampton","Hampshire","MA","Easthampton",2011,6.7,627,8749,9376,-1.4
"Easthampton","Hampshire","MA","Easthampton",2012,6,565,8815,9380,0
"Easthampton","Hampshire","MA","Easthampton",2013,6.3,592,8783,9375,-0.1
"Easthampton","Hampshire","MA","Easthampton",2014,5.1,488,8988,9476,1.1
"Easthampton","Hampshire","MA","Easthampton",2015,4.7,445,9076,9521,0.5
"Easthampton","Hampshire","MA","Easthampton",2016,3.5,335,9208,9543,0.2
"Easton","Bristol","MA","Easton",2003,4.7,623,12527,13150,0
"Easton","Bristol","MA","Easton",2004,4.4,579,12543,13122,-0.2
"Easton","Bristol","MA","Easton",2005,4.1,537,12502,13039,-0.6
"Easton","Bristol","MA","Easton",2006,4.2,550,12630,13180,1.1
"Easton","Bristol","MA","Easton",2007,3.8,506,12772,13278,0.7
"Easton","Bristol","MA","Easton",2008,4.8,651,12783,13434,1.2
"Easton","Bristol","MA","Easton",2009,7.1,947,12303,13250,-1.4
"Easton","Bristol","MA","Easton",2010,7.6,989,12025,13014,-1.8
"Easton","Bristol","MA","Easton",2011,6.4,821,12041,12862,-1.2
"Easton","Bristol","MA","Easton",2012,6,795,12381,13176,2.4
"Easton","Bristol","MA","Easton",2013,5.9,790,12521,13311,1
"Easton","Bristol","MA","Easton",2014,5,673,12767,13440,1
"Easton","Bristol","MA","Easton",2015,4.1,545,12891,13436,0
"Easton","Bristol","MA","Easton",2016,3.4,463,13083,13546,0.8
"Edgartown","Dukes","MA","Edgartown",2003,4.7,134,2702,2836,0
"Edgartown","Dukes","MA","Edgartown",2004,4.3,122,2720,2842,0.2
"Edgartown","Dukes","MA","Edgartown",2005,4.5,127,2678,2805,-1.3
"Edgartown","Dukes","MA","Edgartown",2006,4.6,131,2697,2828,0.8
"Edgartown","Dukes","MA","Edgartown",2007,4.1,118,2733,2851,0.8
"Edgartown","Dukes","MA","Edgartown",2008,4.9,140,2727,2867,0.6
"Edgartown","Dukes","MA","Edgartown",2009,7.3,213,2719,2932,2.3
"Edgartown","Dukes","MA","Edgartown",2010,11,250,2024,2274,-22.4
"Edgartown","Dukes","MA","Edgartown",2011,11,254,2053,2307,1.5
"Edgartown","Dukes","MA","Edgartown",2012,10,234,2109,2343,1.6
"Edgartown","Dukes","MA","Edgartown",2013,10.4,247,2122,2369,1.1
"Edgartown","Dukes","MA","Edgartown",2014,9.7,232,2167,2399,1.3
"Edgartown","Dukes","MA","Edgartown",2015,7.8,186,2203,2389,-0.4
"Edgartown","Dukes","MA","Edgartown",2016,6.1,142,2203,2345,-1.8
"Egremont","Berkshire","MA","Egremont",2003,2.9,25,828,853,0
"Egremont","Berkshire","MA","Egremont",2004,3.3,28,826,854,0.1
"Egremont","Berkshire","MA","Egremont",2005,3.3,29,843,872,2.1
"Egremont","Berkshire","MA","Egremont",2006,2.9,25,850,875,0.3
"Egremont","Berkshire","MA","Egremont",2007,2.9,25,832,857,-2.1
"Egremont","Berkshire","MA","Egremont",2008,3.6,31,832,863,0.7
"Egremont","Berkshire","MA","Egremont",2009,4.8,41,809,850,-1.5
"Egremont","Berkshire","MA","Egremont",2010,5.8,43,698,741,-12.8
"Egremont","Berkshire","MA","Egremont",2011,4.8,35,700,735,-0.8
"Egremont","Berkshire","MA","Egremont",2012,3.9,28,699,727,-1.1
"Egremont","Berkshire","MA","Egremont",2013,4.1,30,694,724,-0.4
"Egremont","Berkshire","MA","Egremont",2014,3.7,27,706,733,1.2
"Egremont","Berkshire","MA","Egremont",2015,3,22,707,729,-0.5
"Egremont","Berkshire","MA","Egremont",2016,3,22,704,726,-0.4
"Erving","Franklin","MA","Erving",2003,4.4,37,809,846,0
"Erving","Franklin","MA","Erving",2004,3.8,32,804,836,-1.2
"Erving","Franklin","MA","Erving",2005,5.1,43,805,848,1.4
"Erving","Franklin","MA","Erving",2006,4.4,38,816,854,0.7
"Erving","Franklin","MA","Erving",2007,4.8,40,799,839,-1.8
"Erving","Franklin","MA","Erving",2008,5.6,47,792,839,0
"Erving","Franklin","MA","Erving",2009,9.2,78,772,850,1.3
"Erving","Franklin","MA","Erving",2010,7.8,77,904,981,15.4
"Erving","Franklin","MA","Erving",2011,7.2,70,902,972,-0.9
"Erving","Franklin","MA","Erving",2012,5.8,56,908,964,-0.8
"Erving","Franklin","MA","Erving",2013,6,58,901,959,-0.5
"Erving","Franklin","MA","Erving",2014,5.7,55,915,970,1.1
"Erving","Franklin","MA","Erving",2015,3.9,37,918,955,-1.5
"Erving","Franklin","MA","Erving",2016,3.3,32,928,960,0.5
"Essex","Essex","MA","Essex",2003,5.1,95,1760,1855,0
"Essex","Essex","MA","Essex",2004,4.9,90,1759,1849,-0.3
"Essex","Essex","MA","Essex",2005,4.2,78,1764,1842,-0.4
"Essex","Essex","MA","Essex",2006,4.3,76,1703,1779,-3.4
"Essex","Essex","MA","Essex",2007,4.2,76,1721,1797,1
"Essex","Essex","MA","Essex",2008,5.3,96,1724,1820,1.3
"Essex","Essex","MA","Essex",2009,7.3,132,1681,1813,-0.4
"Essex","Essex","MA","Essex",2010,7.3,150,1904,2054,13.3
"Essex","Essex","MA","Essex",2011,6.4,132,1934,2066,0.6
"Essex","Essex","MA","Essex",2012,5.6,117,1954,2071,0.2
"Essex","Essex","MA","Essex",2013,5.5,115,1968,2083,0.6
"Essex","Essex","MA","Essex",2014,5.1,108,2014,2122,1.9
"Essex","Essex","MA","Essex",2015,4.2,89,2045,2134,0.6
"Essex","Essex","MA","Essex",2016,3.3,72,2095,2167,1.5
"Everett","Middlesex","MA","Everett",2003,7,1345,17961,19306,0
"Everett","Middlesex","MA","Everett",2004,5.6,1066,17815,18881,-2.2
"Everett","Middlesex","MA","Everett",2005,5.4,1009,17738,18747,-0.7
"Everett","Middlesex","MA","Everett",2006,5.5,1028,17652,18680,-0.4
"Everett","Middlesex","MA","Everett",2007,5.1,961,17876,18837,0.8
"Everett","Middlesex","MA","Everett",2008,6,1137,17882,19019,1
"Everett","Middlesex","MA","Everett",2009,8.5,1629,17605,19234,1.1
"Everett","Middlesex","MA","Everett",2010,7.7,1783,21434,23217,20.7
"Everett","Middlesex","MA","Everett",2011,7.1,1657,21670,23327,0.5
"Everett","Middlesex","MA","Everett",2012,6.3,1487,21969,23456,0.6
"Everett","Middlesex","MA","Everett",2013,6.4,1519,22206,23725,1.1
"Everett","Middlesex","MA","Everett",2014,5.4,1321,23219,24540,3.4
"Everett","Middlesex","MA","Everett",2015,4.3,1100,24378,25478,3.8
"Everett","Middlesex","MA","Everett",2016,3.5,899,24892,25791,1.2
"Fairhaven","Bristol","MA","Fairhaven",2003,6.3,534,7986,8520,0
"Fairhaven","Bristol","MA","Fairhaven",2004,5.7,480,8003,8483,-0.4
"Fairhaven","Bristol","MA","Fairhaven",2005,5.7,489,8037,8526,0.5
"Fairhaven","Bristol","MA","Fairhaven",2006,5.8,505,8174,8679,1.8
"Fairhaven","Bristol","MA","Fairhaven",2007,5.8,496,8128,8624,-0.6
"Fairhaven","Bristol","MA","Fairhaven",2008,7.3,624,7889,8513,-1.3
"Fairhaven","Bristol","MA","Fairhaven",2009,10,860,7707,8567,0.6
"Fairhaven","Bristol","MA","Fairhaven",2010,10,918,8241,9159,6.9
"Fairhaven","Bristol","MA","Fairhaven",2011,8.6,789,8341,9130,-0.3
"Fairhaven","Bristol","MA","Fairhaven",2012,8.2,763,8493,9256,1.4
"Fairhaven","Bristol","MA","Fairhaven",2013,8.6,796,8507,9303,0.5
"Fairhaven","Bristol","MA","Fairhaven",2014,7.5,705,8734,9439,1.5
"Fairhaven","Bristol","MA","Fairhaven",2015,6.2,586,8906,9492,0.6
"Fairhaven","Bristol","MA","Fairhaven",2016,4.7,447,9018,9465,-0.3
"Fall River","Bristol","MA","Fall River",2003,8.2,3666,41267,44933,0
"Fall River","Bristol","MA","Fall River",2004,8.1,3633,41169,44802,-0.3
"Fall River","Bristol","MA","Fall River",2005,8.1,3613,40906,44519,-0.6
"Fall River","Bristol","MA","Fall River",2006,8.5,3800,41066,44866,0.8
"Fall River","Bristol","MA","Fall River",2007,8.6,3827,40924,44751,-0.3
"Fall River","Bristol","MA","Fall River",2008,9.8,4379,40224,44603,-0.3
"Fall River","Bristol","MA","Fall River",2009,14.1,6325,38544,44869,0.6
"Fall River","Bristol","MA","Fall River",2010,14.2,5728,34741,40469,-9.8
"Fall River","Bristol","MA","Fall River",2011,13.1,5254,34879,40133,-0.8
"Fall River","Bristol","MA","Fall River",2012,11.8,4695,35031,39726,-1
"Fall River","Bristol","MA","Fall River",2013,11.4,4532,35147,39679,-0.1
"Fall River","Bristol","MA","Fall River",2014,9.8,3882,35859,39741,0.2
"Fall River","Bristol","MA","Fall River",2015,8.3,3264,36197,39461,-0.7
"Fall River","Bristol","MA","Fall River",2016,6.7,2633,36660,39293,-0.4
"Falmouth","Barnstable","MA","Falmouth",2003,4.7,842,17208,18050,0
"Falmouth","Barnstable","MA","Falmouth",2004,4.5,819,17429,18248,1.1
"Falmouth","Barnstable","MA","Falmouth",2005,4.3,782,17358,18140,-0.6
"Falmouth","Barnstable","MA","Falmouth",2006,4.5,821,17447,18268,0.7
"Falmouth","Barnstable","MA","Falmouth",2007,4.4,792,17373,18165,-0.6
"Falmouth","Barnstable","MA","Falmouth",2008,5.3,971,17242,18213,0.3
"Falmouth","Barnstable","MA","Falmouth",2009,7.3,1312,16703,18015,-1.1
"Falmouth","Barnstable","MA","Falmouth",2010,9.6,1449,13707,15156,-15.9
"Falmouth","Barnstable","MA","Falmouth",2011,8.8,1317,13724,15041,-0.8
"Falmouth","Barnstable","MA","Falmouth",2012,8.1,1205,13657,14862,-1.2
"Falmouth","Barnstable","MA","Falmouth",2013,8,1189,13708,14897,0.2
"Falmouth","Barnstable","MA","Falmouth",2014,7,1083,14349,15432,3.6
"Falmouth","Barnstable","MA","Falmouth",2015,6,918,14447,15365,-0.4
"Falmouth","Barnstable","MA","Falmouth",2016,4.9,745,14591,15336,-0.2
"Fitchburg","Worcester","MA","Fitchburg",2003,7.7,1468,17505,18973,0
"Fitchburg","Worcester","MA","Fitchburg",2004,7,1301,17373,18674,-1.6
"Fitchburg","Worcester","MA","Fitchburg",2005,7,1298,17151,18449,-1.2
"Fitchburg","Worcester","MA","Fitchburg",2006,7,1293,17250,18543,0.5
"Fitchburg","Worcester","MA","Fitchburg",2007,6.5,1202,17235,18437,-0.6
"Fitchburg","Worcester","MA","Fitchburg",2008,7.6,1404,17133,18537,0.5
"Fitchburg","Worcester","MA","Fitchburg",2009,11.1,2117,17038,19155,3.3
"Fitchburg","Worcester","MA","Fitchburg",2010,11.3,2222,17522,19744,3.1
"Fitchburg","Worcester","MA","Fitchburg",2011,10.5,2042,17331,19373,-1.9
"Fitchburg","Worcester","MA","Fitchburg",2012,9.5,1819,17343,19162,-1.1
"Fitchburg","Worcester","MA","Fitchburg",2013,9.3,1787,17358,19145,-0.1
"Fitchburg","Worcester","MA","Fitchburg",2014,7.8,1512,17794,19306,0.8
"Fitchburg","Worcester","MA","Fitchburg",2015,6.5,1244,17973,19217,-0.5
"Fitchburg","Worcester","MA","Fitchburg",2016,5.2,1001,18223,19224,0
"Florida","Berkshire","MA","Florida",2003,9.2,37,365,402,0
"Florida","Berkshire","MA","Florida",2004,7.9,31,362,393,-2.2
"Florida","Berkshire","MA","Florida",2005,6.9,27,366,393,0
"Florida","Berkshire","MA","Florida",2006,6.9,28,376,404,2.8
"Florida","Berkshire","MA","Florida",2007,7.5,31,382,413,2.2
"Florida","Berkshire","MA","Florida",2008,5.7,23,379,402,-2.7
"Florida","Berkshire","MA","Florida",2009,9.9,41,374,415,3.2
"Florida","Berkshire","MA","Florida",2010,NA,NA,NA,NA,0
"Florida","Berkshire","MA","Florida",2011,NA,NA,NA,NA,0
"Florida","Berkshire","MA","Florida",2012,NA,NA,NA,NA,0
"Florida","Berkshire","MA","Florida",2013,NA,NA,NA,NA,0
"Florida","Berkshire","MA","Florida",2014,NA,NA,NA,NA,0
"Florida","Berkshire","MA","Florida",2015,NA,NA,NA,NA,0
"Florida","Berkshire","MA","Florida",2016,NA,NA,NA,NA,0
"Foxborough","Norfolk","MA","Foxborough",2003,5.1,467,8730,9197,0
"Foxborough","Norfolk","MA","Foxborough",2004,4.6,418,8723,9141,-0.6
"Foxborough","Norfolk","MA","Foxborough",2005,4.3,389,8745,9134,-0.1
"Foxborough","Norfolk","MA","Foxborough",2006,4.1,367,8575,8942,-2.1
"Foxborough","Norfolk","MA","Foxborough",2007,4.1,370,8691,9061,1.3
"Foxborough","Norfolk","MA","Foxborough",2008,5.1,466,8693,9159,1.1
"Foxborough","Norfolk","MA","Foxborough",2009,7.3,690,8758,9448,3.2
"Foxborough","Norfolk","MA","Foxborough",2010,7.5,705,8736,9441,-0.1
"Foxborough","Norfolk","MA","Foxborough",2011,6.5,611,8797,9408,-0.3
"Foxborough","Norfolk","MA","Foxborough",2012,5.7,540,8895,9435,0.3
"Foxborough","Norfolk","MA","Foxborough",2013,5.7,545,8981,9526,1
"Foxborough","Norfolk","MA","Foxborough",2014,5.1,491,9178,9669,1.5
"Foxborough","Norfolk","MA","Foxborough",2015,4.4,427,9298,9725,0.6
"Foxborough","Norfolk","MA","Foxborough",2016,3.4,334,9469,9803,0.8
"Framingham","Middlesex","MA","Framingham",2003,4.8,1767,35157,36924,0
"Framingham","Middlesex","MA","Framingham",2004,4.1,1508,35111,36619,-0.8
"Framingham","Middlesex","MA","Framingham",2005,3.7,1335,35189,36524,-0.3
"Framingham","Middlesex","MA","Framingham",2006,3.8,1392,35126,36518,0
"Framingham","Middlesex","MA","Framingham",2007,3.4,1265,35578,36843,0.9
"Framingham","Middlesex","MA","Framingham",2008,4.1,1552,35868,37420,1.6
"Framingham","Middlesex","MA","Framingham",2009,6.2,2337,35616,37953,1.4
"Framingham","Middlesex","MA","Framingham",2010,6.2,2394,35947,38341,1
"Framingham","Middlesex","MA","Framingham",2011,5.3,2034,36254,38288,-0.1
"Framingham","Middlesex","MA","Framingham",2012,5,1910,36634,38544,0.7
"Framingham","Middlesex","MA","Framingham",2013,5.2,2016,36761,38777,0.6
"Framingham","Middlesex","MA","Framingham",2014,4.3,1668,37533,39201,1.1
"Framingham","Middlesex","MA","Framingham",2015,3.6,1429,37985,39414,0.5
"Framingham","Middlesex","MA","Framingham",2016,2.9,1164,38436,39600,0.5
"Franklin","Norfolk","MA","Franklin",2003,5,805,15335,16140,0
"Franklin","Norfolk","MA","Franklin",2004,4.3,687,15327,16014,-0.8
"Franklin","Norfolk","MA","Franklin",2005,3.9,636,15758,16394,2.4
"Franklin","Norfolk","MA","Franklin",2006,4,647,15546,16193,-1.2
"Franklin","Norfolk","MA","Franklin",2007,4,650,15767,16417,1.4
"Franklin","Norfolk","MA","Franklin",2008,4.7,783,15812,16595,1.1
"Franklin","Norfolk","MA","Franklin",2009,7.3,1237,15613,16850,1.5
"Franklin","Norfolk","MA","Franklin",2010,7.4,1261,15730,16991,0.8
"Franklin","Norfolk","MA","Franklin",2011,6.3,1068,15937,17005,0.1
"Franklin","Norfolk","MA","Franklin",2012,5.7,967,16073,17040,0.2
"Franklin","Norfolk","MA","Franklin",2013,5.8,996,16193,17189,0.9
"Franklin","Norfolk","MA","Franklin",2014,4.8,841,16563,17404,1.3
"Franklin","Norfolk","MA","Franklin",2015,4,695,16862,17557,0.9
"Franklin","Norfolk","MA","Franklin",2016,3.4,603,17110,17713,0.9
"Freetown","Britstol","MA","Freetown",2003,5.4,289,5096,5385,0
"Freetown","Bristol","MA","Freetown",2004,5.1,280,5184,5464,1.5
"Freetown","Bristol","MA","Freetown",2005,5.1,281,5247,5528,1.2
"Freetown","Bristol","MA","Freetown",2006,4.9,271,5312,5583,1
"Freetown","Bristol","MA","Freetown",2007,4.9,271,5312,5583,0
"Freetown","Bristol","MA","Freetown",2008,6.1,340,5213,5553,-0.5
"Freetown","Bristol","MA","Freetown",2009,8.5,474,5120,5594,0.7
"Freetown","Bristol","MA","Freetown",2010,9.4,487,4708,5195,-7.1
"Freetown","Bristol","MA","Freetown",2011,8.5,439,4722,5161,-0.7
"Freetown","Bristol","MA","Freetown",2012,7.7,395,4740,5135,-0.5
"Freetown","Bristol","MA","Freetown",2013,7.2,371,4780,5151,0.3
"Freetown","Bristol","MA","Freetown",2014,6.4,334,4866,5200,1
"Freetown","Bristol","MA","Freetown",2015,5.3,276,4938,5214,0.3
"Freetown","Bristol","MA","Freetown",2016,4.3,229,5037,5266,1
"Gardner","Worcester","MA","Gardner",2003,6.9,705,9521,10226,0
"Gardner","Worcester","MA","Gardner",2004,6.6,665,9425,10090,-1.3
"Gardner","Worcester","MA","Gardner",2005,7.1,708,9247,9955,-1.3
"Gardner","Worcester","MA","Gardner",2006,6.4,631,9254,9885,-0.7
"Gardner","Worcester","MA","Gardner",2007,6.1,603,9209,9812,-0.7
"Gardner","Worcester","MA","Gardner",2008,7.9,782,9093,9875,0.6
"Gardner","Worcester","MA","Gardner",2009,11,1086,8744,9830,-0.5
"Gardner","Worcester","MA","Gardner",2010,11.2,1089,8603,9692,-1.4
"Gardner","Worcester","MA","Gardner",2011,10.3,978,8536,9514,-1.8
"Gardner","Worcester","MA","Gardner",2012,9.1,863,8585,9448,-0.7
"Gardner","Worcester","MA","Gardner",2013,8.8,831,8612,9443,-0.1
"Gardner","Worcester","MA","Gardner",2014,7.4,702,8826,9528,0.9
"Gardner","Worcester","MA","Gardner",2015,6.5,616,8872,9488,-0.4
"Gardner","Worcester","MA","Gardner",2016,5.3,509,9067,9576,0.9
"Georgetown","Essex","MA","Georgetown",2003,4.6,189,3950,4139,0
"Georgetown","Essex","MA","Georgetown",2004,4.2,175,3977,4152,0.3
"Georgetown","Essex","MA","Georgetown",2005,4,170,4029,4199,1.1
"Georgetown","Essex","MA","Georgetown",2006,3.7,157,4089,4246,1.1
"Georgetown","Essex","MA","Georgetown",2007,3.8,161,4114,4275,0.7
"Georgetown","Essex","MA","Georgetown",2008,4.5,201,4283,4484,4.9
"Georgetown","Essex","MA","Georgetown",2009,6.9,310,4212,4522,0.8
"Georgetown","Essex","MA","Georgetown",2010,7,305,4035,4340,-4
"Georgetown","Essex","MA","Georgetown",2011,6.1,264,4097,4361,0.5
"Georgetown","Essex","MA","Georgetown",2012,5.4,238,4170,4408,1.1
"Georgetown","Essex","MA","Georgetown",2013,5.3,239,4232,4471,1.4
"Georgetown","Essex","MA","Georgetown",2014,4.7,213,4340,4553,1.8
"Georgetown","Essex","MA","Georgetown",2015,3.6,167,4432,4599,1
"Georgetown","Essex","MA","Georgetown",2016,3,142,4522,4664,1.4
"Gill","Franklin","MA","Gill",2003,3.4,28,786,814,0
"Gill","Franklin","MA","Gill",2004,3.6,29,783,812,-0.2
"Gill","Franklin","MA","Gill",2005,3.7,30,778,808,-0.5
"Gill","Franklin","MA","Gill",2006,3.9,31,774,805,-0.4
"Gill","Franklin","MA","Gill",2007,3.4,27,768,795,-1.2
"Gill","Franklin","MA","Gill",2008,5.4,43,758,801,0.8
"Gill","Franklin","MA","Gill",2009,7.8,63,745,808,0.9
"Gill","Franklin","MA","Gill",2010,7,66,877,943,16.7
"Gill","Franklin","MA","Gill",2011,6.2,58,871,929,-1.5
"Gill","Franklin","MA","Gill",2012,4.9,45,882,927,-0.2
"Gill","Franklin","MA","Gill",2013,5.8,54,870,924,-0.3
"Gill","Franklin","MA","Gill",2014,4.7,44,890,934,1.1
"Gill","Franklin","MA","Gill",2015,3.7,34,895,929,-0.5
"Gill","Franklin","MA","Gill",2016,3,28,909,937,0.9
"Gloucester","Essex","MA","Gloucester",2003,6.8,1137,15595,16732,0
"Gloucester","Essex","MA","Gloucester",2004,6.2,1034,15566,16600,-0.8
"Gloucester","Essex","MA","Gloucester",2005,6,990,15609,16599,0
"Gloucester","Essex","MA","Gloucester",2006,6.1,986,15121,16107,-3
"Gloucester","Essex","MA","Gloucester",2007,5.6,897,15211,16108,0
"Gloucester","Essex","MA","Gloucester",2008,6.8,1112,15187,16299,1.2
"Gloucester","Essex","MA","Gloucester",2009,9.6,1578,14811,16389,0.6
